power,speed,rate,square_line_width
2.917307515,300,70,52905.68391
4.795901804,275,60,29537.55981
6.293483344,250,50,41106.61859
6.013212973,200,50,35549.89281
1.410911769,225,60,5662.214921
2.975696217,200,50,24735.68573
2.944102711,275,70,72730.84064
2.105260957,150,60,21727.42617
3.903927801,275,60,24734.40159
5.373316065,250,50,41021.0792
2.929600487,275,60,12501.49326
2.927344249,150,60,25755.41563
3.535986977,250,60,25606.84299
1.973683264,200,50,18185.77015
7.670241058,250,50,43043.22494
1.496608365,225,60,8355.156141
3.420810678,250,60,24029.74876
3.308306354,250,60,26431.94007
6.104996838,200,70,187271.8903
3.347183059,250,50,27084.81372
4.186157701,200,60,34482.10249
1.653587236,300,60,16968.1646
4.896960844,200,60,38562.69556
3.733066883,300,70,94681.95653
3.716730371,225,60,26802.90282
7.161540058,200,60,46517.51883
5.780785553,275,60,34165.97636
3.526146274,300,60,27918.7305
2.76144316,300,60,26948.93575
2.827728202,300,70,81921.39478
6.819631201,200,60,45675.02369
6.368300981,200,50,38032.96238
6.322519663,250,60,40885.79696
4.497771121,300,70,112705.6017
4.445184649,300,70,118487.3513
1.408344769,225,70,9805.41576
7.721096726,175,70,311957.2308
2.926627375,275,70,63662.42244
3.979828881,175,70,172359.0167
2.549272702,200,60,18369.52494
4.312067336,200,70,120791.7333
4.247723198,175,60,31434.0027
5.886115256,150,70,286519.9236
2.52519615,175,70,65296.98971
3.826426329,300,70,101437.6236
6.844694916,225,60,48601.69719
2.278897049,225,60,15787.89104
2.437948451,275,70,79863.71359
5.146614657,225,60,31570.57341
3.032089595,200,70,148943.0021
2.24703834,150,70,111213.8167
4.312067336,275,60,29380.22364
3.400335101,175,70,139428.0776
7.620387958,275,60,36468.03239
2.413904789,275,60,13233.76806
6.663357657,300,70,173575.3809
4.580719416,300,70,133603.5701
2.929600487,200,60,22077.94357
3.544709719,300,60,30316.01318
3.839194151,225,70,109487.0391
2.774793601,225,60,21665.58701
1.75296491,225,70,21182.5316
4.163914633,225,60,39998.07787
3.86988553,200,50,28657.13577
3.428386134,150,60,40033.44182
4.361401372,200,60,34503.42534
2.818924978,200,70,103222.9835
6.91609306,250,60,44818.28728
5.850221922,200,50,36615.24037
6.531762451,300,70,195715.7789
1.752465195,200,60,12786.73212
1.474565221,225,60,6384.825595
5.421451311,300,60,40058.10206
7.84855508,225,60,49010.74547
2.244631557,200,60,17347.97634
3.668869544,225,60,28793.24366
4.293495052,225,60,34835.70498
3.224509226,150,60,36127.96189
3.826426329,250,60,27905.83499
5.526015083,200,60,41530.39045
3.668869544,175,70,143567.6039
2.442500011,225,60,12215.73889
4.244719174,200,70,95396.79692
7.351290261,250,50,46067.32792
3.183279832,175,60,29546.15054
3.17949738,200,50,28860.40772
1.908349954,150,70,35095.87762
7.170596164,300,60,50164.26458
5.265469198,200,60,40644.18137
3.420727984,225,60,28414.35492
3.913461271,150,60,48458.92604
3.721542844,200,50,29114.37563
5.334705465,200,70,154002.2338
2.306481844,300,70,26101.59731
4.641455705,150,70,191806.9784
5.334705465,300,70,163278.4729
6.827181769,200,50,38634.91351
3.294656972,225,60,23538.34138
4.361401372,200,70,141214.6344
7.59400269,300,70,233172.6321
6.325615982,225,70,217885.3921
3.182572839,200,50,26117.24198
1.705356233,275,70,5946.518418
2.306481844,175,60,23116.14541
4.75996323,300,70,130681.2459
4.890892353,175,60,41690.60419
6.567055145,225,70,201709.6852
7.510879385,275,70,248525.0354
6.189979087,150,70,235714.3659
5.792957342,175,60,49126.07408
5.456763877,200,70,173408.5048
3.151037165,225,70,88928.71959
2.296305667,150,60,22402.13809
2.789914877,225,60,26863.68296
6.607454508,275,70,210386.6061
7.325257642,200,70,170318.1088
5.73553261,250,60,38741.91574
6.591816611,225,70,194609.5997
5.985191413,200,50,37025.62835
5.82426871,175,70,227018.3546
5.646912023,200,70,152680.3392
7.012853133,250,60,42126.141
6.241771732,275,60,32115.66654
7.932065844,175,60,62630.94237
7.620387958,225,60,52834.80881
5.853192431,250,50,42025.06784
4.766161944,250,50,36575.94455
6.635495213,225,60,37885.46584
4.497771121,200,70,154461.7982
4.517513683,250,50,33447.67937
7.487680378,175,60,55999.39733
6.923140434,175,60,51565.35003
3.326667489,200,50,25290.33912
4.221757864,275,70,153126.0032
3.557882501,175,70,142496.3375
5.513060013,175,70,200553.5976
4.847249297,225,70,147924.7408
4.857685292,200,50,35771.95286
1.774561762,175,60,10988.16617
3.814815644,150,70,152616.3545
6.635495213,200,70,233121.6442
5.078064642,200,50,34819.96351
3.084779438,200,70,59559.97094
3.158658663,250,60,26768.18169
6.128382832,200,70,192180.4803
4.324719113,300,60,36040.59704
7.851615972,250,50,45083.34007
5.276415401,150,70,253072.2488
4.445184649,225,70,131610.1536
1.973467703,150,60,10916.55077
2.523151636,300,60,24406.98155
1.311546552,300,60,11646.82579
5.187508845,150,70,282503.8369
3.721616131,250,50,30998.67384
7.724368899,200,60,51175.59257
7.546214808,175,60,53261.54547
3.744375307,300,60,28066.95894
4.455643166,200,70,156183.7491
2.944102711,225,70,70783.51694
6.819806288,150,60,51432.56021
7.093888361,175,60,50124.938
1.888678651,200,60,11115.86106
3.529395472,275,60,21776.26216
6.053477008,300,70,168149.6018
1.609166409,250,60,8725.83962
6.778292471,250,60,41794.12231
4.110632112,300,70,96915.36258
6.462177739,200,50,38460.62255
5.125053572,200,70,136141.615
2.577659677,275,60,16858.58117
4.6373972,200,60,37025.69857
7.176820121,225,60,55143.6998
3.514876594,175,60,30857.96458
6.664269212,300,60,42146.31073
7.447553976,300,60,40653.84149
6.981062078,250,60,46312.45942
3.547264131,250,60,27177.55873
3.776911693,250,50,33292.24356
1.979238671,200,60,15892.22514
4.138068271,150,60,44288.2409
2.603123909,200,60,21330.06397
6.547557084,175,60,52434.55907
4.847249297,225,60,36193.86759
2.58605007,275,70,71562.62411
4.823554864,150,70,195789.5994
4.340805324,275,70,130075.3898
2.603457175,225,70,62371.37769
2.065658171,150,60,19073.69813
6.256755833,250,60,40945.81267
7.726436579,225,70,213862.8077
5.377064802,250,50,38798.14939
4.244719174,250,60,33639.47509
2.806141493,225,60,27675.47215
5.10653061,150,70,265543.2766
1.395237749,300,70,3578.979866
7.210132955,250,50,43793.2977
3.936029319,300,70,112788.1544
4.998520812,150,60,47800.99815
4.498290514,275,60,21486.64873
3.158658663,275,60,16913.4248
3.634822728,250,50,31457.54414
7.510879385,175,60,52679.12421
3.880853617,200,50,32278.93816
3.547264131,225,70,103890.4083
4.848254555,200,50,31497.71691
4.912018284,300,60,34245.68879
6.435949022,150,70,258529.4489
3.072949923,275,70,63880.84793
4.795901804,300,70,113608.2253
7.918942527,250,60,47876.34692
7.741512091,225,70,226923.1347
7.337147296,200,70,282585.2137
4.705714203,175,70,176518.5683
3.544709719,175,60,29863.17017
2.848653699,300,70,55729.60078
3.958298721,225,60,25681.01344
4.949929256,250,50,34131.62499
6.757963706,200,70,171931.4397
3.202220128,200,50,27483.18363
2.966075447,250,50,24806.41801
2.795831955,200,70,78633.69505
5.265469198,300,60,38088.47663
3.097625244,150,60,34694.46172
3.186997728,175,60,31449.53674
7.40363324,225,70,249883.394
3.900031368,200,50,27132.56501
6.393681001,200,50,38573.38709
6.138960026,300,60,42157.53579
3.032089595,175,60,24610.92619
5.843199026,275,70,223377.0126
4.603410719,225,70,111914.2703
3.869526422,225,60,34135.37432
6.78975969,275,60,37472.8279
4.059754188,250,50,32946.37976
6.477204729,175,70,252230.6925
3.158658663,175,70,106176.8197
7.346806923,275,70,281249.4375
5.378547315,200,70,171965.9825
5.07748756,150,70,205551.6014
3.82622043,300,60,32257.41893
7.508143748,175,60,54141.95834
4.34632702,200,50,33542.64057
2.1786504,250,60,10820.2726
5.265469198,275,60,34141.0239
4.967465081,200,50,36087.97894
4.352548184,250,50,34402.79807
1.857733698,225,70,52105.95674
4.562443438,175,70,165833.7951
4.756354384,275,70,142686.4208
1.491782265,225,70,6460.26052
1.616512775,175,60,7741.147318
3.039019415,200,60,24354.79863
7.233530451,300,60,47125.54063
7.760387305,225,70,236378.2224
6.237845209,275,60,31634.67834
7.728864746,225,60,46358.19107
7.946528264,175,70,311526.0009
5.861760481,200,50,34994.83781
5.526487231,175,70,229106.7922
5.097921408,300,70,157483.7081
5.276963902,300,60,38260.59178
3.873765763,175,60,36217.34226
2.668809266,150,60,20521.07267
7.01543924,225,60,44301.52698
1.988971846,150,60,13930.11932
7.95641388,225,60,48045.56486
3.877006494,150,70,167846.7668
6.142870614,275,60,35591.08812
3.183279832,275,60,20635.30661
4.603410719,225,60,27293.57212
1.994246767,200,60,13234.02671
3.550126908,200,50,25093.14487
5.146614657,175,60,46662.95358
7.161540058,175,60,59179.65124
1.973338624,275,60,5402.759767
3.368585155,200,50,27851.34353
1.690173915,175,60,9519.368594
5.039949324,200,60,40288.1256
5.125053572,200,60,37406.48436
7.945447697,225,70,265729.6167
3.753698086,250,60,27975.3304
5.125053572,225,60,39174.67606
6.08872289,200,60,42990.96712
5.129922294,150,70,275046.5281
6.449893897,150,60,62873.31221
6.675934913,225,70,184285.5011
7.886792297,300,70,189460.1499
1.947613577,150,70,50500.13948
1.53573534,175,70,7332.289851
2.904220165,250,50,28680.60358
7.227815156,175,70,305765.5703
7.476816547,175,60,55161.29562
2.77216813,250,60,22309.99818
1.270367288,175,60,1952.798107
7.012853133,175,70,283817.8293
4.56010842,150,60,41273.18606
7.89101272,175,60,57240.19892
3.178279278,200,60,25011.2373
2.213914371,300,60,19624.75672
3.405372856,175,60,31812.5284
4.552403237,225,70,176148.2261
7.438926298,275,70,223524.5007
3.535986977,275,60,19665.89181
1.418729925,225,60,13355.80602
3.253913091,150,60,24191.97326
5.556576514,200,50,36207.73156
4.590741324,275,60,34315.04953
4.712876317,250,60,29888.27579
5.334705465,300,60,39967.56906
2.402501751,250,60,11827.66926
5.085503393,200,60,36284.4632
7.149854697,200,60,47012.84987
3.546006962,150,70,154257.4204
1.891631986,200,70,29874.4709
7.946528264,200,60,51337.7094
7.159904605,250,50,44278.44064
4.642988992,200,60,33500.73141
3.733066883,250,60,26133.59607
6.37167047,200,50,39860.73275
6.097348007,250,60,42236.36952
3.460094734,250,50,30144.43554
1.99445196,150,70,43552.20456
3.424838803,150,60,24267.26458
5.060898593,175,70,218806.9809
3.072949923,250,60,21393.58917
4.67821282,275,60,32515.29172
1.325716535,300,60,10932.3666
6.256755833,225,70,184093.1749
7.76729838,300,60,49489.00875
3.979828881,225,70,117115.9234
7.728864746,300,60,44327.71495
5.521175047,200,70,130767.4498
6.994707314,250,50,44582.82318
1.936782515,175,60,10256.9094
2.03913016,200,60,15344.72437
4.480416399,150,60,40715.53142
6.626969309,150,60,44470.25062
6.751592454,175,70,247890.5566
6.757963706,225,60,44559.99209
2.213914371,225,70,26253.54683
6.102917894,300,70,157221.8765
3.473430141,225,60,30921.43968
3.308306354,300,60,29518.83352
3.361728584,175,70,124932.2448
5.526487231,275,70,228779.1073
1.991432205,250,60,14018.25378
4.141635809,200,50,30047.41287
7.728864746,175,60,55223.51443
1.994246767,175,60,9370.8614
6.394104083,250,50,39693.72221
4.254618618,200,50,31032.70127
3.175752153,200,70,53981.03156
2.36841439,250,60,12136.14484
5.96004702,275,70,224906.2406
6.675934913,250,60,43062.31021
5.544534614,200,70,168127.449
7.60217923,275,60,40953.43671
4.293495052,250,60,33299.56371
7.736456535,300,60,42790.41032
4.833690263,200,70,141699.0244
3.411870923,250,60,26903.68056
2.383789727,200,70,83686.26647
3.96903344,200,70,177413.92
2.920067837,250,60,19338.80295
2.42132411,150,70,125090.3904
4.006786626,150,60,30882.45873
7.395285613,300,60,42425.22672
1.325755489,250,50,8819.955378
5.381339435,200,50,32078.9414
7.346806923,200,70,206170.7408
3.178114008,150,70,169214.5216
1.769726162,150,70,17434.51541
4.36275688,150,70,195410.0797
3.292473647,225,70,65760.68686
7.290261843,200,60,51345.70431
4.902822583,150,60,41546.62383
5.613494151,300,60,45317.1301
1.874866024,200,50,18863.25828
7.132404502,300,70,164698.3899
6.197337374,150,70,285490.9112
7.787218056,225,70,213054.1423
3.504631649,225,60,36386.34722
6.612106215,300,70,220312.6273
5.671101862,175,70,216954.994
5.529619438,175,70,217295.1029
7.093888361,225,70,228649.8289
2.795831955,175,70,82076.22263
1.681680384,275,70,2692.29885
1.752465195,225,60,10263.98645
2.885804471,150,60,31835.5281
4.26295671,300,70,117354.3721
4.349927861,175,60,40232.44493
4.253938999,300,60,36109.48057
7.180877812,200,50,43026.84671
6.487694471,175,70,265553.0913
3.769862098,150,60,38463.49481
3.173281338,175,70,96895.24849
5.903442625,225,70,183450.6767
3.411844877,250,50,29471.08751
2.669174171,175,60,27964.94943
2.559665814,275,60,18589.5815
7.369386417,225,70,232403.9431
1.444345982,275,60,9935.004334
4.665297373,275,70,182196.7125
4.170338519,150,60,37410.43401
3.292473647,300,70,86857.45009
4.32726835,200,50,34046.28689
7.724368899,300,70,247482.4271
6.109729945,250,60,40611.57016
6.141803434,200,50,40131.34941
3.513061477,175,60,35692.51763
6.367691483,225,60,51590.54066
5.565674959,300,60,44905.35148
4.148143671,175,70,165886.2135
4.324719113,275,70,132097.1549
7.590287527,225,70,244936.1541
1.72922504,150,60,7731.12073
1.272191523,300,60,12896.56292
2.684458699,150,70,107875.5705
6.447823904,150,60,49305.99988
4.446692063,250,60,30127.54057
7.349042621,275,60,37557.90973
3.020380378,275,60,13079.60684
4.361401372,175,70,159602.7656
7.945447697,275,70,231641.7231
7.945447697,300,60,52993.00927
2.401403322,175,70,72742.74724
3.496898915,300,70,112276.024
4.580199043,150,60,40163.98683
1.762065225,225,70,30433.60105
6.443595377,175,60,54037.81511
2.922097012,150,70,101900.5225
1.375147443,175,70,6526.001057
5.716381684,200,60,45061.93406
6.138960026,250,60,39678.47465
3.49113726,200,50,28636.25038
7.851454466,300,70,236062.9644
7.213950227,200,60,49205.64948
3.836476425,275,60,29117.62565
1.868551442,250,60,9296.0226
3.73261821,275,60,26806.08553
5.258638489,200,70,160944.1337
3.903927801,200,70,158973.8324
6.83360232,175,60,55522.14713
3.756303154,200,60,29081.6727
7.965443223,250,50,46508.61452
6.367691483,300,60,36794.57643
2.77216813,175,70,91742.39364
1.984206036,150,70,89226.75227
1.878913159,250,50,19129.7805
3.099550214,175,70,89040.40232
2.593132703,150,70,106158.3231
5.413711193,275,70,195456.3061
2.371883554,200,50,23605.56622
5.930258732,225,70,202429.4167
7.707392422,225,70,202551.3215
6.113960345,250,50,41761.40032
7.760387305,300,70,172791.9451
3.848249463,250,50,32101.2875
6.928607397,225,70,216655.3104
2.02162749,300,70,38778.62669
2.1786504,300,60,20379.21711
4.962006904,150,70,208082.147
2.460496538,200,70,93434.0858
2.930446612,225,60,17245.63576
7.290261843,275,60,36276.73111
6.787019404,150,60,60371.01169
1.868672794,200,70,32936.08255
3.82622043,200,70,158451.2487
2.12084767,175,70,70740.29195
2.12084767,250,60,11979.9274
2.109927411,275,60,17231.58408
5.003636274,200,70,150654.2598
3.386452161,225,60,26593.29127
1.769148795,300,60,11105.57203
6.390223112,250,50,43791.27554
6.620582838,150,60,56598.11849
3.203591779,275,60,16943.17854
6.961978348,200,50,42704.31764
7.227815156,275,60,40033.59265
7.740785538,200,70,225875.9744
2.559560779,250,60,20102.53431
5.613494151,225,70,189657.5487
5.500928005,150,70,249229.6392
6.606861778,200,50,40870.26341
5.258638489,225,60,43440.403
6.79972746,225,70,183215.5637
7.821615798,275,70,275292.0815
5.927461787,275,70,195400.8823
7.789221615,250,50,46582.50314
7.851454466,175,70,281044.4762
5.215072891,200,70,132215.9604
3.903927801,175,70,127347.7304
3.193321202,200,70,112652.6099
2.24703834,150,60,28046.33605
1.375147443,200,70,13110.02593
4.79988361,225,70,132889.8719
1.994246767,300,60,18859.6046
6.085766612,200,50,36112.55207
3.361728584,275,70,70500.39322
3.17561124,175,70,133680.9902
6.91609306,225,70,202419.2682
4.873166042,150,70,279783.8431
2.720810586,225,70,72585.21124
3.599990911,200,50,31269.54912
4.80187041,300,70,140184.4398
4.19217116,225,70,154950.1766
3.015681659,275,70,111973.0084
7.098857553,200,50,42929.76367
6.435061185,250,50,43244.09265
4.028442635,200,70,141241.5222
2.222662203,200,70,67879.79974
4.642988992,300,70,154744.8092
6.819631201,300,70,169600.4953
6.570644567,250,50,40939.38217
3.347936777,275,60,24598.46195
3.099550214,300,60,31086.72146
2.834084856,150,70,96695.12617
2.213914371,200,60,14400.49725
6.040410934,225,70,207543.2475
1.408344769,250,60,5832.415213
6.664269212,175,70,235159.6875
5.273722778,250,60,33259.74691
1.973565996,250,50,20062.17398
3.276459906,200,60,26952.33344
6.408377942,200,50,40067.87245
2.51184828,150,60,24150.82885
2.848653699,300,60,23233.80109
5.899729904,150,60,57771.64746
5.513495771,175,70,217453.5932
4.79988361,200,60,37329.05142
3.000611009,275,70,57552.47167
6.939678402,300,60,43519.63701
2.534598359,200,70,55253.46075
6.109729945,225,60,40119.07116
5.44792367,250,60,36413.43345
2.871704172,150,70,86486.80583
4.989054574,200,70,154168.6734
2.834745734,150,70,126018.5139
6.209449545,225,60,41929.75469
3.296387675,250,60,23994.16962
6.852210741,300,70,193344.2605
6.256755833,300,60,44026.77456
6.182995152,150,70,275012.7934
4.730680987,150,60,50110.41641
5.720970494,150,60,58178.59242
1.887303969,200,50,16272.4377
1.48889129,200,50,11689.43874
2.972032527,175,70,107890.6446
5.388828762,250,50,38466.6276
3.089702566,275,70,111520.2979
4.030174943,300,70,122339.4337
4.756354384,200,70,131279.1961
1.870872181,200,70,5833.709844
4.597034178,275,70,125622.4803
6.998606132,200,70,185318.8856
5.062188026,250,60,32504.90557
5.023421927,225,70,157459.8713
3.954422174,225,60,36271.15633
4.79988361,275,60,26978.89184
6.56799847,225,60,40813.86412
6.273754148,150,60,53751.26797
7.337147296,225,60,55477.21513
7.508143748,275,60,38532.13058
1.594974964,275,60,7376.791278
3.496898915,225,70,102146.7767
4.075671692,225,70,130249.8823
2.121832072,200,60,13082.26008
1.848641483,300,60,14356.94044
5.520478592,200,50,34726.24472
4.979914009,200,50,37475.45387
4.890892353,225,70,155323.33
4.494936409,275,70,111743.918
7.339027849,300,60,43731.63519
3.301805918,150,60,35215.90434
5.364540385,275,70,174677.8348
4.159857934,175,70,155760.7096
1.956517335,200,70,16094.5162
2.65568216,175,60,25265.7774
7.791515222,275,60,35623.67733
3.856497729,300,70,81458.17185
3.399663387,250,60,25290.75759
4.562443438,225,60,26695.28342
6.378811998,150,60,53089.64052
5.004145763,175,60,46689.1193
5.847738188,225,60,46149.39618
4.469061861,200,50,33608.80975
1.418756923,300,60,11368.83798
4.257569111,275,60,23080.80685
3.120951666,250,60,26712.31656
3.73261821,175,70,136964.1786
1.923251711,250,60,11191.45704
5.842550905,200,60,44113.66025
2.109927411,300,60,16042.05115
7.549922621,225,70,256520.5904
4.23719787,150,70,197547.7755
1.998535788,300,60,16386.31727
4.56769315,150,70,214799.0086
6.01980312,250,50,41292.84811
2.413904789,225,70,40717.4484
4.823160195,250,50,37513.77344
5.646912023,225,60,37838.53556
4.245055536,150,70,168274.3752
4.710611538,200,60,36833.15496
4.015374594,150,70,136622.6344
4.296983795,300,60,35078.14099
5.396904808,275,60,30401.47909
5.489325365,175,70,227307.4251
6.043197744,200,70,219264.0309
6.487694471,225,70,168702.0555
5.733203476,250,50,42301.45864
7.581411576,200,60,47467.28726
3.089702566,200,60,24046.82396
7.882482813,250,50,47319.93408
4.880660838,300,70,139711.4501
6.444813311,250,50,42973.84176
4.240662921,175,70,188535.8613
4.852111918,275,70,183985.3741
6.983093681,225,70,226998.175
2.413904789,175,70,65772.20119
5.265469198,225,60,39941.39362
5.671101862,225,60,40934.48949
2.109927411,300,70,19241.6926
2.43186988,225,70,41235.65565
3.544709719,225,70,116605.7912
3.667889981,275,70,110199.9608
7.078506463,300,60,45755.09204
6.052948616,150,70,251183.3943
5.613250873,200,60,40473.84201
2.576429453,150,70,126269.5954
5.085503393,175,70,207332.8822
6.425015605,200,60,43578.82721
3.420810678,175,60,33350.7206
2.791664396,250,60,17776.9387
7.158154377,275,70,232737.2997
3.809465347,150,70,183370.878
3.53683496,250,60,28516.90359
2.628168349,275,70,53553.12719
3.329036501,150,70,127161.5464
4.068578346,150,70,196667.0172
2.786289061,150,70,149307.258
7.851454466,225,70,237091.3521
3.770516018,275,60,31263.84906
4.035201246,200,50,28384.67165
5.488697318,200,50,37310.26488
4.562443438,300,60,33814.60782
6.765807221,175,70,243477.8845
7.180823835,300,70,175092.8264
6.591816611,225,60,43878.51097
3.504631649,175,60,29207.52469
3.968037112,150,60,42959.11981
5.526487231,250,60,35597.1474
1.846778759,200,70,44827.60218
1.762065225,250,60,12337.38216
6.097348007,275,60,34970.70161
2.513916559,300,60,24221.27355
6.567055145,175,70,257988.5039
7.851454466,200,60,49379.72975
5.287591004,200,50,37372.71001
4.890892353,200,70,113470.3378
4.95039327,200,50,32104.543
1.309876944,200,70,3657.427243
3.519797031,225,70,88249.16922
5.09630523,275,70,150332.4292
7.660619009,300,70,218831.2699
7.276287922,200,70,199378.5769
2.683151975,225,70,61514.94997
6.850027124,200,50,41294.26553
5.265469198,175,70,197076.1692
7.176820121,300,70,169515.7915
2.061203073,200,50,15641.73185
7.84855508,200,60,53387.16203
3.856497729,200,60,31037.75752
2.65568216,225,60,30017.81112
1.661493484,225,60,10649.02206
2.924032999,225,70,74690.38272
6.186079678,175,60,47617.28831
2.045502518,150,60,8038.043451
6.986288956,300,70,189974.1567
4.825736807,225,60,39433.93833
4.67821282,225,60,37396.51964
3.151037165,225,60,25838.85261
3.782891014,175,60,33703.49658
3.173281338,200,70,97669.42823
3.687279217,250,50,33495.3402
5.609897525,250,50,38761.33363
2.791664396,275,60,10242.06872
5.456763877,300,60,39140.18241
4.999086941,200,50,38082.42268
3.985443456,150,60,34621.72903
2.858746192,300,60,24301.63583
7.95641388,225,70,222301.1958
1.397655651,250,50,10276.7689
6.998606132,225,70,219937.0371
3.848779518,275,60,29124.40105
3.814815644,150,60,32221.49279
2.469012102,300,70,63019.66895
1.729709968,150,70,35394.17992
4.061939875,225,60,28211.04282
3.470274959,300,60,28515.09753
5.024385177,275,60,36273.32413
1.729834727,275,70,2952.038876
6.091954003,225,60,42452.85963
3.941953131,150,70,165827.9615
2.59703158,225,60,26993.04714
3.836476425,175,70,141714.3854
6.66896929,300,70,175278.742
2.795831955,175,60,21753.01168
7.76729838,225,70,199940.0712
4.546909522,200,70,152668.1889
2.605936601,200,70,54874.07144
5.52479914,150,60,47426.2702
5.057777373,150,60,45091.30045
1.977942277,150,70,53882.53477
4.896960844,300,70,116764.1658
5.071679532,175,70,221378.9306
1.628775267,250,60,4209.103349
3.498588095,200,50,27429.0891
4.061939875,200,70,154366.8269
1.264267602,200,70,27766.0065
7.821615798,250,60,49090.33274
2.888116268,150,70,127060.7619
7.188862862,250,50,43088.66262
3.348505082,175,60,25045.75093
3.458356548,225,60,28914.53743
5.771734514,250,50,41116.93021
1.806020466,150,60,13863.75104
4.866896919,250,50,36549.72245
4.348062353,200,50,32231.55235
7.360435251,275,60,44205.59525
6.443595377,200,70,210577.8489
3.699432872,225,70,96915.92447
7.999743997,275,60,44178.29694
3.825590851,275,60,25219.27196
3.769862098,150,70,182309.7986
1.301016313,275,60,4732.431059
4.752584582,200,70,126350.1187
4.642988992,175,70,158480.3426
3.549507708,300,60,32032.23939
6.663357657,175,70,234873.3933
2.774793601,200,70,72727.44628
3.901062262,200,60,33092.24233
1.499944572,225,70,13146.30954
2.073803054,200,50,21288.40151
3.175752153,250,60,22009.52406
2.827728202,200,60,23013.53991
3.203591779,275,70,69696.27826
6.872254408,200,50,37812.70043
2.144943102,275,70,37875.11313
5.501841405,225,60,35957.08797
6.878340986,275,70,266155.4897
3.535986977,175,70,147865.5359
7.40363324,300,70,190083.3587
2.73321299,275,60,19814.06919
5.838780483,150,60,47790.43415
2.982684627,275,70,76066.95845
1.311546552,175,70,1981.1064
4.030174943,200,60,31064.21133
6.792347967,200,50,36941.45716
3.345642024,150,60,30014.80125
2.361713055,150,70,86778.7973
6.142870614,275,70,204141.0677
7.756934145,275,70,292613.4084
7.309617988,250,50,43854.98304
7.205252197,225,60,41746.44611
5.187508845,150,60,56193.48861
7.180823835,275,70,228913.0368
2.867066235,275,70,68227.28777
5.309870484,175,70,188530.3253
3.753698086,200,70,112868.8109
4.446692063,300,70,120637.0021
7.213950227,225,60,37480.42856
1.341537082,250,50,11486.51942
3.501104953,225,60,20388.81784
4.103766577,225,60,33200.42966
4.989054574,225,70,165342.2973
2.792148667,200,50,22716.06874
3.667889981,300,60,26390.9532
7.815564886,225,60,41546.10501
4.398546945,150,60,39017.74234
6.102917894,200,70,150624.646
5.18846231,250,60,31790.18786
5.601925448,250,60,40323.85032
5.971339171,150,70,261775.8473
4.705043869,250,60,35674.95997
5.765326183,275,70,214838.6832
5.221977655,250,50,36289.4351
2.163855498,300,70,20227.62892
5.023421927,275,60,28505.73252
2.773375077,225,70,49270.45381
4.148143671,200,70,103846.5382
6.878436473,300,60,44721.44668
4.015374594,150,60,27991.86272
7.299402402,200,70,178705.0047
2.309549528,150,70,86534.21888
2.43186988,300,70,52202.29002
4.848577975,175,70,176558.9102
2.65568216,225,70,95302.69911
3.871811505,150,60,43944.97702
7.078506463,275,70,230472.495
1.631301532,200,50,15823.47581
3.178279278,300,70,95780.55337
6.665737149,175,70,273110.1561
3.260662233,250,50,30300.4413
7.549922621,225,60,57084.99715
6.241771732,225,60,47762.15188
4.0866724,275,60,29218.67384
1.600967003,225,70,5075.251698
4.756354384,250,60,33430.02351
5.648127333,250,50,38975.40912
5.004145763,300,70,150689.1735
3.514347365,150,70,126998.9602
5.756470228,250,60,39020.76243
1.397376657,175,70,876.6588102
3.982792161,225,60,36030.49761
4.221757864,175,70,189177.3037
7.911490621,250,50,45908.08592
3.257925164,150,70,108771.0045
2.979134762,150,70,111248.3563
5.400861512,150,60,42147.99059
7.707392422,225,60,43674.55931
5.403791164,150,60,44127.3499
6.073049107,150,70,259426.0255
5.586873894,250,50,37192.48071
7.151961034,250,60,49666.1127
7.21758085,250,50,45645.07706
4.056932006,225,60,30883.10792
6.850522287,300,60,48766.3608
3.848779518,200,60,33437.01156
6.492080678,250,60,40284.03
5.312626394,225,70,141221.1636
5.396904808,200,70,164590.8454
1.951148733,275,60,12419.15922
4.845953712,200,50,35456.0323
2.949537349,250,50,28749.88148
3.744375307,200,60,32145.99533
3.501104953,175,60,25593.45232
3.064195227,250,60,24118.51025
6.765807221,250,60,42614.20317
2.99097205,200,60,23536.7424
1.888678651,275,70,54997.7852
5.324842854,300,70,153375.0848
4.724929916,300,60,37385.15252
4.502536039,225,70,116228.0132
3.417117174,250,50,29935.99612
6.838695503,200,60,49246.59464
3.825590851,200,70,82393.09549
4.669530366,300,60,33416.68766
6.801344819,175,60,52809.2951
1.415992977,250,50,13400.36709
7.610025527,225,60,43311.60456
6.057584496,150,70,271754.7755
2.049430607,275,70,24628.6381
4.888866919,200,60,37489.17474
2.933372756,275,70,78797.78893
7.062389398,275,70,222916.2832
7.078506463,225,70,204959.3457
4.792996749,175,60,43170.29465
1.979238671,300,70,53934.34213
7.161540058,275,70,228691.5392
6.70325107,225,60,39737.92173
7.339027849,200,70,245397.7139
4.310437216,250,50,33988.88206
2.62727443,275,70,85689.94798
5.014186969,150,70,276942.6333
6.006442877,150,60,56037.45974
4.811089514,250,60,36226.79242
6.301782649,300,60,42727.84663
4.196383878,300,70,158022.123
1.916597528,200,70,9355.15217
2.148498321,275,60,13119.00581
4.779377823,275,60,34684.80336
5.82426871,300,60,39920.33918
6.104996838,300,60,40931.6581
7.866458181,275,70,297370.4845
