power,speed,rate,square_line_width
7.744376076,250,60,45489.31476
7.103508326,200,50,42322.81751
2.294238323,275,70,57832.68342
2.445668571,150,60,26517.96804
1.487715075,200,60,7147.755047
2.49557491,300,70,56273.53774
5.405421957,225,60,39864.55266
3.005828649,150,70,101857.8817
4.806289771,250,60,31514.20713
4.726811234,150,60,44570.63111
5.802896336,225,70,163115.2641
4.814783348,275,60,28639.11418
4.012119607,175,70,167083.2301
5.371016776,300,60,40189.83034
6.717018059,200,70,201122.8835
2.751664854,300,60,24454.02242
5.037601705,150,70,218184.1736
4.996613904,275,70,162757.6134
5.94611723,300,60,41187.63524
2.724412521,275,60,14807.46326
3.66850699,275,70,139508.2814
6.716142111,275,60,41797.06603
7.889947027,225,60,48013.12511
3.994950073,225,60,23257.2443
3.737286374,200,70,121797.4688
7.407465848,225,60,53514.28398
3.910641734,275,70,108149.6095
6.539378418,225,60,43868.92692
4.789059249,175,70,187458.4904
5.528195629,150,60,43249.32596
3.388479392,175,70,142308.8078
5.538094756,200,50,39322.06936
6.527362815,200,70,257072.2851
3.059021671,200,70,78548.70888
6.3501315,150,60,53491.6795
2.132852284,150,60,18720.14952
6.448863553,200,70,216348.8397
4.225256956,175,70,154690.4592
6.899444689,225,70,205164.61
7.904092645,200,70,222525.5288
2.814653607,150,70,93958.96291
5.348460842,300,70,132121.7236
7.780932113,275,60,41820.53935
4.019986852,200,50,31371.30609
4.098330976,150,70,160764.0759
1.634130216,300,60,16387.0956
4.425717628,200,60,33901.55463
5.404341595,300,70,131300.4714
5.282910477,225,70,154387.1352
5.067157797,275,60,26703.68064
4.033202035,275,70,125211.0953
3.204310862,250,50,30340.84156
5.07288068,200,60,39079.01576
6.775388709,275,70,197650.9015
6.157257762,225,70,196681.4506
3.785799024,200,70,93061.85773
5.772260244,200,70,138954.7445
1.499177367,175,70,1767.193233
5.43619456,300,70,144649.2588
3.424559322,200,70,107166.8606
6.738033778,200,50,38262.81426
6.486634949,200,70,223537.7639
7.681954976,175,60,57866.88289
3.921115496,300,70,117865.4718
2.609101149,200,70,104125.9267
5.261638415,225,70,149034.1109
6.669260589,200,70,175777.2086
3.98194722,250,50,32184.63626
2.738921834,275,60,17991.53225
5.537893487,275,60,26730.32342
3.735348357,175,60,33986.98041
2.201546501,300,60,24148.56987
2.109852395,225,70,50898.24597
4.702352945,300,70,143618.0244
4.070065602,200,60,32965.70586
2.072530259,150,60,13731.54208
1.976197577,275,60,17987.18589
4.263403131,225,70,124899.2601
4.59828717,275,60,32315.65549
2.845564881,150,60,26306.08556
1.387678908,175,70,5856.128414
4.082751399,200,50,31291.46244
4.386807922,175,60,43591.06788
3.146808566,225,60,19652.91224
7.368440383,225,60,43550.6389
3.09111036,150,60,29665.61159
2.794198942,200,70,49638.97575
3.136426698,150,70,157067.487
4.388880536,150,70,227380.4031
4.249357443,275,60,24107.4062
7.535092501,275,70,283345.4426
5.43619456,250,60,40597.73057
6.176299816,200,70,203866.1232
7.890294118,275,60,42456.61592
5.654115771,225,60,32970.92088
3.388626444,300,60,35348.38254
5.590782565,150,60,44963.50576
3.533260393,225,60,27593.31031
1.458420016,200,50,10099.73655
4.365392676,200,50,35179.71639
3.180537392,300,60,25866.02742
1.833887774,200,50,19818.11983
2.786511014,225,70,56521.64098
7.23424494,300,70,219440.4172
6.449720835,300,60,41004.36765
4.964741153,250,60,36346.92577
6.023681573,150,70,236834.8472
3.452280464,200,70,112736.6737
2.959455351,200,60,21151.51532
5.25554544,300,60,39905.77528
6.744584477,175,60,53867.79356
5.218371815,300,60,37009.6567
5.901164303,175,60,43038.88358
3.100586575,200,50,26099.0656
7.606925293,300,70,225109.9919
1.787656605,150,70,74317.8689
5.63609141,200,50,37269.90499
6.137956758,200,60,42179.98572
5.76443099,225,70,171744.9394
1.644326431,275,70,2602.649571
1.546885448,200,50,11539.11067
6.065455782,225,60,39764.28803
3.984303705,225,70,117392.5631
6.252166581,250,50,43907.27427
1.611707224,200,50,13027.71436
1.858645153,150,60,4838.927103
4.355232571,250,60,32169.88756
4.49957939,300,70,105038.3065
1.935459513,275,60,17597.98583
4.640184021,275,60,34087.65006
3.920510131,150,70,180002.0524
4.990305505,200,70,186653.5182
2.53558007,150,70,82860.7503
2.076961661,250,50,18499.10695
6.468270767,175,60,48258.575
7.767951611,175,70,284372.6304
1.945343321,250,50,17132.59773
3.846916311,300,70,84407.57479
5.659579483,150,70,250499.2488
7.981955256,250,50,45139.68601
4.681137691,225,60,37918.59519
5.909777834,225,70,169924.9932
7.167873306,300,60,41818.24877
3.933465092,150,60,43618.09285
5.308885735,200,50,32573.90144
7.251883512,175,60,53354.76309
4.920252417,175,60,44165.47259
6.638925166,175,60,46248.94724
5.731856736,275,70,187247.1162
5.590819539,300,60,39374.82643
2.605181414,275,60,16782.04572
3.356985684,300,70,70439.55075
3.089881962,250,50,30531.14604
2.531367186,200,70,92759.59322
3.260681329,275,70,90918.63666
6.301681283,150,70,339185.2526
4.431724023,225,70,108063.2401
4.849220261,225,60,35454.94405
5.633366946,300,70,154729.5853
4.921530272,175,60,39148.72776
6.520989262,200,70,204900.2909
4.118161996,200,50,30039.8086
2.329481864,150,60,19804.21382
2.884641317,200,50,25024.82377
6.754325139,225,60,44112.47319
6.223860344,175,60,47041.28845
1.704697727,275,70,19771.95711
7.36457625,275,70,263466.7547
4.274706354,275,60,23624.47406
7.588127415,300,70,243696.6835
4.598595596,225,60,39470.57262
5.731203003,175,70,215344.1816
2.568505728,200,50,25277.01676
5.923058569,200,70,168732.9297
3.388626444,175,60,31048.36591
1.801813822,250,60,11397.61598
3.114154104,225,70,103779.6616
1.811742113,275,70,27650.24969
3.103639868,225,60,24024.54383
1.329976057,300,60,9636.373265
4.338696752,175,70,162590.2919
1.694167832,175,60,12963.8803
6.243857471,150,70,246013.8705
3.780775009,175,60,30602.923
2.54662759,250,50,24068.86192
1.66091843,200,60,10412.658
4.958109989,175,70,195176.4823
2.193257761,200,70,60655.95475
5.995392693,175,60,50017.68198
4.903576482,150,70,242397.3925
2.844861356,300,60,28997.21706
3.181012189,275,60,20798.37431
4.894478647,225,60,41752.97935
4.345139379,150,70,158623.5367
2.376534234,200,50,19123.17456
3.701438368,250,50,30241.09355
5.494430368,175,70,199187.078
3.242967636,225,70,95642.24702
3.028435339,275,70,79508.44288
5.173146133,150,60,54678.46459
6.551567955,300,70,196648.4205
4.550875597,200,50,29285.27141
5.3197988,175,70,237137.4023
4.138946611,150,60,40819.99291
2.448981188,200,70,52718.99116
4.369407541,225,70,113326.649
7.158301599,175,60,48103.27261
2.538184046,200,50,20871.24611
7.173569291,200,50,39765.90914
3.028537468,225,60,19120.76212
6.638545374,150,70,269344.3172
4.691934283,275,70,143783.0605
1.987601016,150,60,18373.62378
2.331390182,150,70,80570.55493
3.853701322,200,50,29202.07202
5.297416004,175,70,221697.2612
4.097058977,275,60,25120.3044
4.267953682,275,70,131863.3931
3.343878626,225,60,27680.20195
4.785996048,200,50,35592.43988
3.884770748,175,60,32610.7127
2.034214502,275,60,8779.473413
5.700339562,150,60,46937.62205
6.624915904,275,70,214997.8177
2.562878146,200,50,23446.3542
2.474851184,225,70,39673.98341
5.977625345,225,60,45490.75775
3.111063053,175,70,122276.8042
2.176255745,250,60,12051.49638
7.287724865,225,70,239573.9842
2.015591765,300,60,18884.2081
3.62550217,250,50,31174.71416
3.060169775,225,60,25435.23327
7.550938391,300,60,46182.22364
4.639306538,175,70,179502.3136
7.532546328,225,60,46305.74974
5.616800131,250,60,42638.56525
4.080870287,150,70,175191.1356
6.108130078,250,50,40850.17933
2.896935312,275,60,19209.12057
4.413347459,300,70,111773.4939
4.706045179,225,70,152417.5163
6.492092964,175,60,51410.31536
3.186199015,275,70,99235.96276
7.829059926,200,60,48904.20238
3.808538356,150,70,198197.4122
7.303136301,175,70,270035.154
2.319760424,250,50,19690.56436
4.952805814,200,70,198299.1749
4.238519265,225,60,35735.75491
4.880566726,200,50,31506.50517
5.864694137,275,60,38983.01024
5.290817734,275,70,179025.0231
1.676586987,275,70,5536.324164
4.874623971,250,50,38943.72682
3.350852841,200,50,28071.86002
3.42579027,175,60,28464.42434
5.157495658,225,60,44487.68138
4.89205051,225,70,127313.1007
2.015591765,175,70,42294.27518
7.761061589,275,60,35309.20975
4.215616823,250,50,35295.12539
4.918965311,250,60,35651.01295
2.537564197,300,70,71022.01026
7.614758411,200,60,51060.47562
4.651740043,175,70,193569.94
5.847253287,150,70,261155.5015
6.486344539,275,70,220901.5634
7.673835816,175,60,54048.3196
1.316629329,225,60,7887.439669
5.444317456,175,60,44760.10464
2.057563467,300,70,37776.05565
2.303532375,150,70,79863.71883
6.731714511,175,70,276175.0989
5.50575184,200,50,33450.28986
2.28447647,200,60,17793.87133
4.312862534,150,60,41188.93019
5.783639387,300,70,144566.3262
5.826131968,300,60,35072.87762
6.401237541,300,70,163133.4189
5.321903975,175,70,212252.4031
2.415043244,200,70,29669.78857
5.772260244,175,60,46012.48614
4.057639729,175,70,163668.1962
5.785357565,150,60,56025.10182
5.523024741,250,50,39703.32669
4.13494775,275,70,122446.7941
3.23818996,300,70,82729.5205
4.853759413,250,50,36439.54953
6.761718853,300,70,169118.2279
2.482989847,200,70,83003.28758
3.195639894,250,50,27813.44938
3.416678396,200,60,29048.16014
5.109013199,250,50,39398.80767
4.723363745,250,50,36153.89204
5.216121087,250,60,36937.72527
2.718823166,150,60,34246.08223
4.638347628,150,70,245627.9251
5.8368855,175,70,235180.0883
7.329323378,200,70,227261.9035
4.100264594,200,50,29870.29708
5.879643065,150,60,47810.94722
3.310254879,150,60,31851.68941
1.970542493,200,50,16996.80811
3.203408388,250,50,27241.75809
2.023365577,150,70,99929.81502
1.327362283,250,60,798.9313599
4.750320749,250,50,35764.02424
6.484908232,150,60,53973.82577
6.134294956,175,60,47674.46283
3.879619652,200,70,113949.9536
4.154455426,150,70,204680.7667
6.390487027,225,60,46344.80618
1.634067764,300,70,3650.359962
2.553761128,200,60,22687.59481
3.201710374,275,70,90886.18824
3.383808594,200,50,26615.36068
6.509689933,275,70,223899.6386
1.745357727,275,60,18206.16848
6.557908427,300,60,42417.63554
1.390744297,200,50,10138.88793
6.212153123,225,60,38586.05161
5.824287568,200,60,41097.45816
6.530750764,250,50,42649.18799
7.082785018,275,70,195193.5097
6.514054255,150,60,58945.15704
6.310461752,175,70,230459.1161
3.386968851,225,60,15560.70677
3.838399109,275,70,102539.3484
3.82461963,175,60,39817.25042
3.933957973,300,70,84485.37113
4.556795492,150,70,206036.5071
2.489936425,275,60,11923.51431
3.544976268,250,50,31119.39154
2.456347262,225,60,18532.22068
6.279371165,200,70,190736.1551
3.259768209,275,70,85498.6024
2.296045581,250,60,19498.73232
4.298814259,250,60,31257.02259
1.758532499,200,50,17151.91316
6.570101577,175,60,51698.92471
4.962186926,300,70,109729.7228
2.029503308,175,60,19549.75839
2.773332873,200,70,50619.10865
5.098605729,150,60,50260.89642
6.101031535,150,60,57562.46468
7.852142557,250,50,46651.35535
5.200205171,150,70,227146.4217
2.78301912,150,70,91880.06799
4.281621608,175,60,39050.49112
7.4421909,200,70,179359.4276
2.85692232,300,60,21217.27972
5.188104824,200,60,37905.8945
6.058923938,225,70,162826.9723
7.005275972,200,70,246995.8154
7.005998672,300,60,42890.27055
2.861697474,200,70,85885.10085
7.743322528,175,70,284176.9099
4.724129087,300,70,128381.0055
6.562475773,275,60,41604.34761
7.065122888,300,70,185453.0368
7.955966002,175,70,292158.4987
2.531367186,225,60,16566.86753
3.158123339,275,70,70979.50317
7.426964848,250,50,42515.97211
7.666414803,250,50,45290.68493
5.350558486,300,60,38397.43875
4.322826455,200,70,168365.544
6.259685511,175,70,225567.8449
5.442703882,225,70,163727.033
7.982719019,250,60,47624.4104
6.462014448,175,60,48385.00177
6.695837391,275,60,32435.06873
3.40296996,250,50,28767.6011
4.432864264,200,60,37743.7714
4.934271562,200,60,36257.38123
3.071199256,150,60,28221.24422
7.923767861,225,70,229762.8978
6.174726596,175,70,244387.6134
7.291474484,225,70,220123.0563
2.450135103,275,60,19987.76774
5.350152377,200,70,115816.9014
4.862125328,300,70,113782.285
5.395396934,225,60,37515.81299
4.243027687,150,60,40486.81942
2.34803056,150,60,24781.69881
3.265890711,150,70,136165.2824
3.388479392,300,70,105340.3487
6.300795455,300,60,44305.45797
3.281416062,175,70,137630.9846
5.209157104,300,70,166515.7713
2.738196651,250,60,23622.42192
4.882999443,275,60,28924.47755
4.297169373,250,60,33036.91729
5.496898069,300,70,151673.4734
5.593496571,275,70,181305.0248
1.440967274,200,50,15308.28023
3.644537448,250,50,31078.6121
7.958840097,300,70,214212.4738
6.103557158,250,50,40856.68844
5.571525503,175,60,49268.49834
3.394897881,150,60,32468.21212
4.696416499,150,60,49476.19973
4.091642668,275,60,25716.70421
2.687476732,200,50,23323.37342
7.51081069,300,70,205818.7546
3.601576743,175,60,34025.8185
6.542170283,200,60,44624.52334
2.990609106,225,60,20341.71536
3.624011371,250,50,31830.73609
6.297344824,150,70,284956.5058
4.2045813,300,60,30511.51116
3.818991911,225,60,30362.08965
7.234255552,175,60,56897.19984
2.450135103,200,60,18856.19989
6.624528689,225,70,199581.9229
6.48225423,275,70,223157.5943
6.084457402,300,60,38983.45393
2.937379858,175,70,83679.39701
6.916283652,275,70,217410.433
2.756565249,175,70,104923.9344
2.681729099,200,60,20106.20048
4.963819013,275,60,31496.95275
4.812848145,300,60,36847.59395
2.61318234,275,60,19142.02658
1.786169824,300,60,10019.58068
6.531258542,150,70,284788.0975
7.911596141,300,60,47098.32571
3.639944914,200,50,29457.6313
6.575241622,200,70,260711.3442
5.863085848,175,70,234299.3178
5.996492198,200,70,191797.4448
1.677885557,300,70,32048.67054
5.142177422,300,60,40915.22792
6.193428922,300,60,41289.39088
2.94406862,150,70,101775.4908
5.14998853,150,60,47636.94888
3.822899959,275,60,18323.65303
5.80480152,175,60,50582.8057
7.234170454,175,60,53272.87157
3.200274838,175,60,23712.26925
2.623961875,200,50,19672.72064
4.549181256,200,50,29812.61261
4.037568979,150,60,31192.56983
2.446456704,150,60,14415.98658
7.248623004,175,70,270094.7641
3.129206772,225,60,16097.95689
2.906790867,175,70,119957.3876
1.323746474,250,50,10513.76388
1.399675939,300,60,9871.728521
3.738140209,300,70,75843.27651
6.36853516,275,60,41992.09876
2.964124664,300,70,64073.88546
5.235727038,150,70,256260.4949
1.62344004,300,60,13069.42855
7.550938391,225,70,206002.4126
3.367354508,275,60,17777.04992
2.885548731,200,70,95459.05488
3.824653208,250,60,23094.28614
5.551073205,200,60,39033.24354
2.761031919,300,60,20955.41623
7.165286051,200,70,195069.7841
3.283907368,175,70,119239.2916
4.117503355,300,60,33276.60196
7.043406744,200,70,235607.9629
5.787144152,200,70,158001.8522
1.862921516,175,70,25637.57554
7.155090258,300,60,50084.01324
1.830624546,225,70,22663.1509
4.67013758,275,60,26276.31025
4.272458725,200,60,31652.88612
3.430365434,175,60,37052.36837
5.202190327,275,70,182204.073
2.270156899,150,70,96379.35221
6.130374845,225,60,34973.6273
2.735400761,225,70,74953.76389
7.490167058,225,70,210258.9251
7.847097499,200,70,268660.9818
4.178219273,150,60,35225.08266
1.57788871,225,70,2962.052749
6.36965482,175,60,49147.26386
2.620547334,150,60,25680.83428
7.539477396,250,60,44311.78257
4.385675357,225,60,23167.73265
7.744378731,250,50,46692.29717
4.989005964,150,70,229742.4081
6.414976335,300,70,185297.6801
5.996810253,225,70,174984.6593
5.682157676,150,60,42935.70824
2.220661556,300,60,20296.41751
2.109852395,300,60,18668.33935
1.914809778,275,60,10519.84052
6.451691114,175,60,54039.62244
4.510410423,200,50,29356.21258
6.487048177,150,60,55016.01486
2.796272523,250,60,16256.34175
3.313081098,275,70,105192.492
3.654713951,250,60,26882.35254
6.909624228,250,50,44047.60148
4.200191303,200,70,171410.0506
4.837174492,300,70,148001.1953
7.384526731,275,70,209208.9526
5.885630207,175,70,249554.9016
6.74134667,225,60,54505.67782
5.864979645,250,50,40218.31476
4.945666188,275,60,35347.70764
5.667444966,250,50,41341.08527
4.245215437,275,60,31864.93417
4.128408535,200,60,32751.61597
7.345929936,300,70,205468.9753
3.059021671,300,60,23236.69494
3.702687779,150,70,178981.3117
2.565582524,200,70,68391.55142
6.086345126,200,60,43915.69312
2.17510133,175,60,21254.67402
5.434444041,275,60,30260.05564
2.237400032,200,50,16883.70905
2.273851533,150,60,19272.95446
4.92391955,275,60,23108.88793
7.52105946,225,60,51429.41852
7.191035976,225,60,52358.96417
3.44204787,275,70,95500.09725
7.09553488,275,70,227060.6603
6.450438161,225,60,49066.74339
4.021027051,225,70,90903.75367
5.002357726,175,60,45541.66481
1.863197739,250,50,21549.52984
3.757373971,200,70,139346.6889
3.346834234,275,60,16203.29377
3.418648699,200,50,27399.90218
7.77431923,225,70,240977.3473
2.163594915,200,50,20615.96615
3.136531111,275,70,86725.52636
1.318287326,300,60,12165.92704
2.850189707,200,60,23339.94253
5.381326012,300,60,34167.931
6.751877343,225,60,42595.53071
7.625051318,300,60,46739.9595
4.183855843,225,60,35642.82846
3.105571921,150,60,28248.19684
2.896553737,175,60,25312.27924
3.541340829,250,50,30265.14511
5.726923023,150,60,49433.1529
3.953513511,175,70,147334.9541
4.067636359,175,60,30664.21012
5.865359715,200,60,43461.88071
5.959394963,275,60,30960.17425
3.532571348,200,70,106010.7475
6.653459944,225,70,211844.4504
7.046909362,200,70,186376.4827
3.772603926,225,60,29551.22606
2.264972008,225,70,33178.43838
1.627995561,225,70,4087.396286
7.036550842,300,60,45279.67319
7.064786683,250,50,44737.09015
6.812984103,225,70,220329.2755
5.723335333,175,70,242039.6603
5.444895799,200,70,123968.056
4.316389599,300,70,119957.1614
1.382831807,225,60,2078.031926
2.33548476,250,50,24745.02194
5.890303675,200,60,42649.55005
4.472264038,175,60,44252.59445
6.980392808,250,60,40964.10967
6.002202703,250,60,42381.27585
2.684984606,150,70,93816.76819
5.407114146,300,70,181897.0637
2.678068616,300,70,50538.40038
1.321922875,300,60,10890.00205
7.49592312,225,70,214478.0535
6.421556388,250,60,42353.85651
2.034342881,250,50,18416.31474
3.781057628,275,70,90635.10104
3.049376085,175,70,108033.5863
7.914640842,250,60,46479.40278
3.09529029,200,50,23721.42856
3.286339853,150,70,148107.4545
4.443332275,225,70,120135.8868
1.798350063,225,70,28767.21135
2.820517973,150,70,116917.7196
4.955175801,300,60,37327.81457
3.909159323,300,70,128091.3646
5.941686299,200,70,134529.9804
6.572556104,250,60,43560.90954
2.240655228,150,70,44871.60465
3.141065145,300,70,96516.93949
4.901959352,250,50,37724.09289
6.789070324,200,60,47308.85444
5.656954292,200,60,43419.43391
5.987611405,300,70,151527.3752
5.375935374,200,60,38345.04205
5.77705919,300,60,40610.71199
3.099711254,225,70,88052.27807
3.342730657,175,60,26837.32414
1.39206772,225,70,3732.957559
7.534683776,275,60,45140.10963
3.286762083,200,60,29736.92824
3.864414339,225,60,36883.14984
2.109458431,150,60,20725.9841
5.374466317,175,70,226883.8385
6.248742679,275,60,31523.73712
5.617453534,175,60,47654.68364
7.468038553,275,70,245464.5299
7.985476786,225,70,203621.3297
5.835328391,275,60,38457.9299
3.071716578,200,50,27909.92348
3.315876794,250,50,29422.74497
2.254750889,200,50,20472.29295
3.193084541,225,70,93685.43298
1.911859842,225,60,12894.17519
6.524224608,275,70,200482.8934
2.66485272,300,60,27747.36361
6.761718853,175,60,50670.43802
4.686645781,225,70,147943.7508
3.335047302,275,70,114815.1869
4.74966995,300,70,127326.6423
3.53237753,275,70,111708.4541
7.043406744,250,60,43870.45413
2.876536536,225,70,76148.5354
5.43134646,200,50,38557.58432
3.211050575,250,60,24533.05219
4.077022059,250,60,29748.13379
3.276383797,175,70,112273.9937
7.914388252,250,50,46634.90737
3.19341084,225,70,79448.72086
1.736693126,250,50,16770.98588
4.634754895,175,60,40226.05589
5.537142107,200,60,40390.62502
5.691408278,225,70,172802.6332
1.330660739,250,60,4324.250664
2.231205786,175,70,60349.13707
2.868142688,200,50,28256.18076
5.391011487,150,60,40276.3833
5.621758236,250,50,36352.18597
3.627108464,200,70,123919.3219
2.364609933,300,60,22350.88475
2.401813046,300,60,18199.3623
7.270811745,275,60,41750.31818
4.930441731,300,70,124840.0901
4.324532511,275,60,32994.02927
7.597814102,225,70,210535.2608
2.761996681,300,60,26279.54722
5.309576397,300,60,39666.87027
3.354918387,175,70,119400.4649
2.658680775,300,60,21302.08413
2.25520347,225,60,8959.493601
3.051929748,225,60,30316.89905
7.005275972,225,60,48456.12525
4.475521031,275,70,131603.272
5.263684431,275,60,32284.56536
6.170855808,150,70,295944.8871
1.931455913,175,70,30660.17336
2.832726432,300,70,55412.64924
7.365122355,200,70,251535.5536
5.099955098,200,50,33566.71605
5.484459187,300,60,36540.88277
4.859363411,200,50,34156.07539
5.223642246,150,70,246285.274
2.376813795,250,60,13288.39974
7.365033125,200,70,233287.427
2.831520024,250,60,18389.71441
6.256766323,150,60,58767.99124
2.834186181,150,70,101197.9434
4.245475423,250,60,31652.43622
2.601817689,250,60,17164.64873
1.747068,275,70,10764.56213
1.737573892,275,70,7092.253193
5.092868939,150,70,240242.8245
2.109703294,175,70,64646.06683
1.832455978,225,60,10100.71132
4.190022449,275,70,165654.993
1.477099563,175,60,8063.669472
3.277469704,175,60,27746.77496
4.00370502,250,60,30446.97463
6.705533203,150,60,58659.41057
2.7199596,300,60,26528.63385
5.316278019,200,70,181960.8558
7.583278605,200,60,47063.02768
2.292776316,200,70,60500.35399
5.859241991,200,50,37343.53591
3.193084541,250,60,21722.77262
4.787108787,275,70,163646.8432
5.43011899,300,60,35260.15506
7.593819698,275,60,44410.71
3.598993117,250,50,30147.91415
5.386009818,300,70,143844.9675
4.74188274,200,50,34999.85036
5.860296463,300,70,164601.681
2.248920315,300,60,22273.36384
1.854079011,150,60,19629.46867
7.172019289,275,70,218336.1738
4.030446875,200,60,31089.56018
5.506291567,200,60,37592.52483
7.733877225,225,70,219196.7114
2.906371702,175,70,99068.5335
2.104935287,225,60,12865.90651
7.008895146,225,70,209250.5279
5.680407093,300,70,157047.5527
7.34291051,225,60,51184.30252
7.551885376,300,60,46616.2942
4.13494775,225,70,150062.1685
2.859510537,250,50,27905.89286
1.553198516,200,50,12616.0473
3.469164788,150,70,166842.2447
5.101527011,200,60,39804.95458
2.83224255,225,60,27839.01105
1.821424266,275,70,29795.94536
4.674655043,200,60,35521.22423
2.763033359,200,50,24373.1287
5.820135831,225,60,31440.86688
2.34243146,225,60,12855.05767
3.767386268,250,50,29489.64155
6.809508498,300,70,185954.4539
7.778661712,175,60,57417.08753
6.705192696,150,60,66897.51591
5.633600233,200,70,189302.4883
5.753638305,250,60,37228.18777
2.761289297,250,50,26521.44868
4.934271562,200,70,129379.646
2.463850518,275,70,48515.31937
2.959912995,300,70,67245.85336
1.303811524,275,60,2833.947459
4.801589174,275,60,22755.94547
5.470876389,225,70,142786.7522
5.755439779,300,60,40458.36382
7.159446795,250,60,47492.63966
2.165907284,150,60,17676.39976
2.768413312,175,70,102962.5948
7.592677254,300,60,42896.66138
3.457096684,275,70,96702.52169
2.164415308,300,60,19472.86468
2.937698687,225,60,17843.3665
6.608726757,150,60,53925.40229
2.799323513,225,60,22399.09339
7.733275762,200,70,180038.8052
4.198043238,150,60,44166.54853
6.787403139,200,50,41070.68349
5.334043577,300,60,33954.99129
4.084027109,175,60,34534.96868
4.737533139,150,70,187357.0351
2.250523669,225,60,24094.7492
3.866337298,175,60,40653.49795
3.361419646,275,60,28045.31879
4.734538973,200,50,34962.52587
2.577123138,200,60,19881.11591
5.325954853,300,60,39159.3039
6.057048496,300,60,38718.06442
2.81903268,275,60,14627.65585
5.209157104,250,60,31784.27259
3.10529214,300,70,59931.13102
4.185246023,200,60,32322.43125
3.098344448,150,60,31081.97573
3.424982282,225,70,88193.88475
3.648633922,225,60,28507.04389
5.901594435,200,70,222227.7637
4.309166582,275,60,36111.61694
7.993689905,250,60,46374.88144
7.779636966,225,60,57813.31268
1.414732255,275,60,3338.582348
4.183855843,275,70,105342.7531
4.959306079,275,70,152044.6983
3.301644865,250,60,24517.60211
2.559125818,225,60,16138.91621
3.673031458,200,50,30907.71096
5.291520249,200,70,179446.0697
7.582059112,300,60,48754.09018
3.542576581,250,50,27944.18908
6.169898948,150,70,261236.2469
2.693332652,200,50,23447.65974
2.49304845,250,50,23897.31204
4.889309976,250,60,35152.80273
3.774824754,275,70,77667.14781
3.625744821,150,60,41251.62928
1.276960926,250,60,3198.382043
7.550938391,200,60,47538.28238
2.264503057,275,60,19549.3291
1.879353608,200,50,16474.08758
2.443411812,250,50,23301.5309
5.479249438,250,60,39958.97785
7.445191576,175,70,284701.6148
1.510570834,200,50,16874.30965
3.416762659,200,60,27597.24216
7.521481226,275,70,257670.81
2.441601457,200,50,21465.87181
4.40428695,150,70,231587.9032
4.232603667,300,60,28675.23051
7.329323378,250,60,42956.35304
3.473650583,225,60,23877.39651
7.686872501,175,70,289790.1031
5.772332737,250,60,39700.42911
7.617450676,300,60,42687.2455
2.796135297,275,70,55149.64593
5.596199991,200,50,37641.73606
7.870876247,300,60,47669.72817
6.768679686,225,60,44100.89309
4.161242985,175,60,32999.01388
7.003486799,300,70,200769.8224
1.75246938,150,70,24780.13825
1.931957756,150,70,59167.96549
7.115567274,300,70,233053.0667
1.889710675,200,60,13342.49786
2.529536488,275,60,19698.09747
1.983688425,225,60,14344.48967
4.169982093,225,70,120104.4201
2.390038995,200,50,22676.24631
7.102507689,275,70,254149.7129
2.682484238,250,60,20070.91544
2.194611885,175,70,55400.63849
3.374018931,225,70,103002.2346
3.106035522,225,60,22030.97781
4.582848495,200,70,153416.8181
3.039216059,225,70,78508.29041
4.287569037,250,60,27832.80226
5.984918015,275,70,194560.5574
7.929631306,275,70,240185.1224
6.401751938,150,60,56822.08661
6.893006856,300,70,169259.2325
7.914092494,250,60,47503.23986
3.704719844,250,60,24845.27452
4.846504927,300,60,35406.87046
3.602811147,300,70,106348.3883
2.06879334,200,70,42889.30793
4.276578408,250,60,30015.57342
2.760108923,250,50,27618.83481
3.087881067,200,50,24473.95187
2.007544072,150,70,47469.93775
4.329835785,300,60,33989.2273
4.720316681,175,70,207030.9102
3.728397641,200,60,30730.47994
3.211717525,200,50,25755.54747
2.658577696,250,50,25581.64444
1.774617449,200,70,30361.80434
3.923985452,225,60,27776.78999
6.104509333,150,60,49586.64311
6.693814507,275,70,260081.9452
6.468967667,200,50,40612.73134
5.666559104,150,70,259840.1511
7.923221293,225,70,225265.1314
5.151987103,175,60,42601.27798
2.980446779,200,60,24265.74206
5.290758426,175,70,217409.1801
2.877258654,275,60,25269.01915
6.813045151,175,60,51896.75598
6.659532071,250,60,40538.18863
4.432702913,250,60,36663.66904
5.512194416,225,60,41413.38199
2.500346437,200,60,19150.19931
4.828876852,175,70,180961.7107
6.132720241,175,60,51346.5524
6.524674227,275,70,210592.0309
3.468613575,250,50,30348.7229
5.042111577,300,70,147959.4296
5.997145244,175,60,48379.25716
6.051456915,200,60,44171.92128
6.424199651,300,70,204009.6816
2.426460178,150,70,94014.98921
6.944459382,200,50,42220.79539
7.911596141,275,70,273427.7499
7.350267832,300,60,40440.80234
1.948732379,200,60,12228.61047
5.182979363,275,70,178403.8799
6.752466395,225,60,48042.64373
4.035326192,200,60,33714.14551
1.592467527,200,70,53124.24117
6.466816628,225,70,201784.1394
5.492615977,200,60,41319.83352
1.494403091,200,70,12964.24252
2.382022965,175,70,75237.77237
3.696809724,250,60,26356.87172
6.971727719,300,60,44062.6985
5.198747553,200,70,180420.1161
1.771747613,250,50,20219.74339
2.195655964,225,60,15397.43363
5.173920067,275,70,199176.2046
7.707741528,175,70,268523.2457
