power,speed,rate,square_line_width
7.365122355,200,70,251535.5536
3.176487597,150,60,33621.93316
6.681345038,150,70,275005.5294
6.805199197,275,70,218572.0855
6.794365115,275,70,253090.458
2.311481943,225,60,12944.47602
6.027383387,175,60,48652.17678
4.718055744,175,60,37973.91321
3.967599949,200,70,120864.3576
6.539378418,300,70,204460.4026
4.079934698,225,60,35719.95844
2.809579862,275,70,56679.8931
7.187770239,250,60,46175.8827
4.060064884,275,60,26707.45583
3.167762516,200,50,27156.23949
4.340323466,200,70,173211.0853
4.058845751,250,60,30709.11236
2.28447647,175,60,22329.06244
3.992604743,150,60,33950.40869
2.644500144,275,70,49093.10337
2.214317292,175,70,57736.44684
6.222901144,300,70,173496.3961
1.91638223,300,60,19027.02511
2.53177236,250,50,23417.50864
3.985033629,200,60,34321.13024
5.243211984,250,60,38651.39334
5.939408557,150,60,54160.44102
7.967733436,300,70,226070.3297
4.744051204,200,50,32249.242
5.254143287,275,70,190751.8702
5.369234565,150,60,46334.78231
6.046701922,150,60,50219.54994
5.589738839,150,70,301741.5994
7.091263516,275,60,30905.75296
4.741849355,300,70,176163.0238
1.520717411,300,70,15272.88415
4.409189093,200,60,34632.51806
3.313676467,200,60,24670.09196
5.870056503,150,70,287749.1384
7.279301297,275,70,233131.4819
6.509689933,175,60,51766.45211
5.403878239,300,70,146706.7736
6.366805011,175,70,258361.0923
3.151934569,225,70,55155.35006
7.723277141,175,70,295524.1156
2.935347339,225,70,69086.92811
3.543757037,200,60,26903.69675
1.285794426,250,60,4128.453967
1.719536303,225,60,13086.41976
7.192138306,175,70,248529.9961
2.656130039,300,70,75285.50404
7.733275762,225,70,243605.6841
3.430567261,200,70,112704.6681
4.69807986,250,60,33804.23008
6.087571718,225,60,38818.19663
5.80480152,225,60,41666.19143
3.773267754,250,60,28919.96244
5.156943408,175,70,211111.863
1.54466713,200,70,6183.758578
6.695837391,275,60,32435.06873
5.148708675,150,70,234440.0985
4.287924535,200,70,98390.19213
2.767891857,275,60,14663.79807
2.94996705,200,70,122560.4509
3.727901366,225,70,113516.4424
4.961467376,225,70,167625.1951
4.545497795,300,70,155791.5749
5.12153632,200,50,34168.21311
4.704426549,150,70,223872.2789
5.109506,275,60,30704.93009
3.610300284,200,70,90915.8713
3.938212307,175,70,138663.5686
2.750645055,275,60,13941.19484
3.779845969,200,60,29478.52885
6.607089571,150,60,60163.69835
4.064832164,150,70,209353.3294
6.08662671,250,60,42277.15943
6.650076442,250,50,42498.39197
4.035326192,275,70,103113.2467
4.806289373,175,70,193224.6108
6.383110843,150,70,290309.0565
6.812115088,225,70,227098.5584
6.869278081,225,60,44240.58119
4.904007819,275,70,150493.9754
3.966338322,175,60,31937.37642
4.400596565,275,60,29143.47655
6.426850991,250,50,41339.11442
3.819085119,300,60,32503.82679
7.679640958,275,60,34540.40466
6.047583809,250,60,42920.16025
6.405766604,250,50,40929.24487
4.031778071,275,60,24264.12434
4.829946001,200,50,32925.10168
7.878556878,225,70,232227.5516
1.618867686,200,50,15090.71401
2.384494922,225,60,21896.29676
7.826074086,225,70,249767.6171
6.600448766,300,60,46322.25167
6.739923611,250,50,44321.78619
4.08890193,275,60,28644.02366
2.130568897,200,50,20386.61151
6.549115287,300,70,204228.2677
2.421028496,200,60,17822.53625
3.125938145,150,60,37534.18174
4.900777488,150,70,228385.216
2.250523669,300,70,70235.35347
2.75466388,250,50,27597.5932
3.450206988,275,70,123907.5911
5.414002562,300,70,158460.1148
6.124948259,275,70,238285.0658
7.514508769,200,60,51424.66576
1.74626699,150,70,59970.32251
3.599283221,225,60,34110.14698
5.266838303,200,50,33386.20965
7.591805505,250,60,48801.61734
5.600424684,225,70,179053.2505
1.382831807,275,60,7158.211053
3.086062525,300,70,79561.94831
3.319558517,250,50,29421.20108
6.181735235,150,60,55377.35121
7.204434133,300,60,42333.38968
5.470680172,250,60,36321.67484
4.605117428,150,60,48385.32577
7.151433008,250,50,44363.47143
4.438529679,225,70,143361.8443
1.743082026,175,70,34802.00501
7.294396597,250,60,43514.89899
6.305085335,300,60,38992.02119
7.832817193,250,60,49993.17894
1.903919974,150,60,15856.72252
4.340699752,175,60,38452.85902
7.604848464,175,60,58696.31001
6.626628323,150,70,312958.2297
4.079642363,175,70,156267.2553
6.207132765,250,50,40351.30288
4.590272897,225,70,125553.0312
4.791191494,200,60,36240.21022
6.104136882,275,60,32010.86544
3.686411477,150,60,34423.10159
4.817662302,300,60,37712.57037
6.090086614,200,50,38209.87931
4.568481334,250,50,37018.48002
4.693456945,200,70,147274.2707
4.922200633,300,60,38534.57706
7.976618176,225,60,45103.11093
2.465177895,225,70,72623.98774
4.553571915,150,60,36059.82878
4.610119092,300,70,169916.4666
3.823523983,175,60,30059.27048
2.265373824,225,70,18218.43859
2.815854884,200,50,24464.17291
3.533403898,200,50,27402.20726
4.340373675,275,70,169805.2793
5.410354987,150,70,276686.8387
4.003564651,225,60,33612.73732
2.553013821,200,50,22745.29016
6.817954221,225,70,180361.8931
5.135013379,200,70,109660.6878
5.20689435,300,70,145994.7553
3.059769537,150,70,137277.745
6.337227287,175,60,48550.57718
5.291415558,200,60,40495.54325
2.604588089,150,60,22951.84841
7.932666115,275,60,37887.90607
2.535293382,225,70,91899.00585
4.612993512,200,60,36488.10873
6.036243526,250,60,41480.10844
5.084778001,250,60,32767.24802
3.072450526,300,70,54560.44391
5.556859516,175,60,49802.43452
2.484156215,175,60,19493.35834
6.433610894,275,60,34683.7747
7.911319997,250,50,42937.95966
2.925863962,150,70,161415.6079
3.909159323,200,60,32613.84954
5.202190327,175,70,177792.7856
7.954101763,300,60,45387.4477
6.530659484,275,60,38313.15154
4.800713884,275,60,28796.54288
1.748450808,150,60,12906.29141
2.88677406,200,50,25480.35606
4.351086864,250,50,34416.75908
5.70817324,225,70,183863.1365
7.718379603,200,60,50048.62368
5.709019525,175,60,52807.42981
3.2619882,275,60,16588.78463
3.145556238,200,50,30125.78592
3.681049521,200,50,28405.46136
5.072424239,225,70,186079.2292
2.414200614,250,50,19944.45755
4.637977833,175,70,191280.089
3.945460255,225,70,125278.8967
5.721712614,275,70,205618.3382
3.52798182,150,70,107293.1455
6.19556909,175,70,270994.133
4.440834613,175,60,38990.92994
6.044053322,250,60,42031.56688
1.557502532,300,60,11684.7079
7.614758411,275,70,269488.2133
2.749351843,175,70,104035.3477
6.329126462,150,70,275871.5787
3.266262281,225,60,24256.62794
4.168125154,175,60,34308.45858
2.593125922,200,50,22375.08813
5.977604519,250,50,40872.36533
2.706286358,275,60,22153.36202
6.645969617,250,50,44026.7362
3.783302241,200,70,152581.912
1.89706878,275,60,12728.89922
1.538716008,200,50,12058.82109
7.720787911,225,60,51825.9768
3.986905057,175,60,36562.04597
1.673660604,175,70,9011.209286
3.950103076,150,60,41666.08976
5.273593345,275,60,25192.81721
2.623102124,150,70,108234.2888
1.610161995,300,60,12845.14766
7.687956165,250,60,44169.41018
2.766944881,275,60,17229.71259
2.380955424,150,70,113012.7751
4.714444967,275,60,36096.32993
7.104508389,225,60,48144.27622
6.186798078,250,50,40606.31591
1.515763642,300,70,21909.55436
3.172306631,225,70,73646.27235
4.924192006,300,70,156140.4456
2.314810465,150,70,68954.94402
1.809138918,275,70,154.4868734
5.844617818,250,60,39567.66172
2.421540416,250,50,24156.70389
7.635946599,275,60,46582.49521
6.42435835,250,50,44285.83111
1.676586987,300,70,15669.13956
4.123748702,250,50,31310.57102
5.519514178,225,60,37997.66714
5.475803764,200,50,35877.37276
3.921115496,300,70,117865.4718
2.160117981,200,50,23015.95641
5.516872763,150,60,48653.34943
1.972400567,200,50,17975.54241
2.022361896,200,60,13702.9497
5.429967839,275,70,228074.7076
4.587234331,200,60,36200.48435
6.090165454,250,50,42407.60899
4.256150056,225,60,30914.26936
6.594580007,250,50,42425.07755
4.180864325,300,60,34021.88047
5.122738205,250,60,33609.8731
5.972390555,250,50,43362.82684
5.333623824,275,70,217271.3869
7.50172498,200,70,250152.9586
6.634043566,200,50,40210.0901
1.933834006,200,70,14827.07082
4.670888817,175,60,39550.37347
7.15694443,250,60,45072.20648
4.940341197,175,70,198417.692
7.179436235,275,70,211944.195
5.074031816,275,70,164501.7438
3.218554849,225,60,23030.8562
2.192072504,300,60,20356.2551
3.02569615,250,60,23717.63721
2.976422173,200,70,58513.81799
6.36737639,275,60,34756.76389
2.420461139,275,60,14296.12064
7.089313154,200,50,40720.25789
4.160853145,250,60,30073.94393
5.970099335,275,60,38509.60692
6.499654521,250,50,40684.9181
5.556254558,300,70,179448.6991
2.038305245,200,50,17775.91027
5.867720737,200,50,34020.64785
4.327279112,150,70,230651.2666
2.22836854,300,70,29250.16215
5.385150542,175,70,196603.7024
5.601618789,225,70,196195.8856
6.325080516,150,60,63499.02313
6.630894608,250,60,46190.15494
4.366731585,150,70,200954.6618
7.693904985,250,50,46888.70255
5.990085835,225,60,34548.54037
4.257674606,250,60,29653.48994
5.374466317,225,60,41091.45549
7.072714947,200,70,192182.7151
5.751513421,250,60,37153.01229
5.317346549,200,60,39680.96319
7.57191112,275,60,34443.53677
4.575797941,275,70,144944.8809
3.09134252,200,50,24736.88956
3.177526163,150,70,163966.0331
5.500373165,225,60,41876.33024
4.009174597,250,60,28839.75993
1.993295501,300,60,19189.51296
2.496257921,200,60,17225.04982
2.70833097,150,70,125807.3708
4.197325055,175,70,163277.4983
6.410209492,250,50,42720.73974
3.250753687,200,50,29906.15428
2.154459526,275,70,13278.29927
7.218640685,175,70,276055.7798
4.78119301,225,70,108463.7226
7.604848464,275,60,38194.03192
6.446077534,275,60,37501.73323
5.290758426,300,60,40300.19385
5.598209757,250,60,36593.70661
6.727168575,300,60,37871.46455
6.845427885,300,60,41472.34425
6.29689383,150,70,292225.5496
4.499238211,200,60,32367.54134
3.275497009,200,50,28961.42535
4.448004833,275,60,20173.66758
3.069362453,200,60,26266.38041
4.724382674,250,60,35005.66897
5.350152377,200,70,115816.9014
2.247817164,200,60,16517.9356
2.463970298,275,70,42904.98219
6.681800367,200,70,218897.0534
4.635511223,175,60,44811.95533
2.806374287,225,70,71659.85248
4.155529994,275,70,119852.1657
3.648633922,175,60,38557.02054
3.011592723,300,70,101109.4177
4.225256956,225,60,32494.68031
6.342228271,150,60,47546.98821
2.07585949,200,70,26516.60093
7.2263971,275,70,197027.7767
1.723733744,200,60,12084.95154
5.503961936,250,60,41804.34398
2.955041333,300,60,27692.07389
6.610115314,150,60,52786.35773
4.355886175,200,60,34402.48733
3.808871516,150,70,171657.4316
4.663352042,150,70,240292.9468
2.019162342,200,50,15688.45299
5.892950372,225,60,43693.66633
4.002884288,200,50,33354.18403
6.952096612,200,70,204236.4176
3.977308028,175,60,34695.77729
2.155711051,300,60,19329.65182
6.687056534,150,60,58940.63689
4.277922419,150,60,40770.92541
6.446413455,225,60,44009.41966
4.359216282,300,70,107091.0225
7.58430752,300,60,47572.99322
5.495136578,150,60,38262.28132
4.459094455,275,70,169005.8373
2.304268968,300,70,42789.22415
3.199035037,250,60,23171.45251
5.991772009,200,50,37952.63634
7.882294122,200,60,53030.34695
3.317577366,200,60,27853.22868
4.637977833,275,70,187029.1329
7.720430464,250,50,46492.17181
2.671182321,150,70,83331.46477
7.082785018,175,60,53189.98309
5.803318333,175,60,44188.80649
5.030668501,150,70,197846.4135
4.071445379,300,60,32604.17135
5.856825353,225,60,40932.11226
4.69807986,175,70,182078.0691
1.806023333,175,60,12314.82293
2.874332055,200,70,63848.26201
5.283924123,200,50,34398.60997
6.816149081,175,70,286128.4302
3.399358913,250,60,24763.52298
1.998018119,250,60,14361.24188
6.691117549,275,70,197033.5753
3.741647019,200,60,29755.94793
4.616650963,225,70,131658.1515
4.738564178,200,50,33184.69238
2.753341933,150,60,31124.00963
4.144099926,225,70,122666.6504
2.878554738,275,60,21966.75812
1.276960926,225,60,9041.435051
7.056241156,200,50,40230.88113
5.668317743,200,50,35029.06264
5.246526935,175,70,190607.3975
3.754917971,300,70,106926.1651
4.417474843,300,60,31853.80116
6.185524606,200,50,36111.12361
2.040114145,150,70,98150.92665
2.122181222,250,60,10466.47105
6.297390436,200,50,40901.92016
7.716363247,300,70,200389.9259
4.102709386,300,70,115081.6404
3.791640652,300,60,30901.92905
5.883502685,250,50,41075.77634
7.530106921,275,70,277228.1753
2.348667243,175,60,12891.75983
4.745688383,150,60,42290.75663
5.916755372,225,70,207765.0957
7.919376497,250,50,43816.51826
2.074992837,150,70,69672.99635
6.042858197,300,70,169907.3629
3.706535986,200,60,29820.56771
5.301275425,300,70,165142.1462
6.852127059,175,60,50959.57264
1.686723594,250,50,14450.58267
7.270811745,175,70,277457.9686
2.06777713,175,70,45674.38056
3.389680826,200,50,27564.90768
4.393546688,200,50,36145.9735
7.287724865,225,60,53513.52128
2.586724001,250,50,26372.28256
3.197331421,150,70,169209.6128
5.958449895,175,60,46072.96044
2.93849565,250,50,29013.19394
5.726269662,200,50,34911.40365
2.029916417,225,60,18064.59564
3.24495248,300,70,83840.02826
4.841243364,200,60,37648.18139
5.737086135,200,70,194651.4109
3.269212158,300,70,112599.2715
4.248031315,150,60,44538.9099
7.688466321,175,60,54208.39358
1.658517544,225,70,29239.97843
5.46453502,275,60,33819.75988
3.021085711,175,70,114576.2591
3.704390616,200,70,157562.7683
2.854720475,225,60,12153.99098
6.900588316,175,60,48252.61269
5.982966977,275,70,222960.1653
2.977649326,175,70,109712.9897
5.17531094,200,70,221001.5902
3.746814514,150,60,38836.91733
6.768229327,275,70,208162.52
7.437833944,275,70,194778.2131
4.08017902,300,60,35878.87475
7.926759641,300,70,242576.1486
6.959269884,225,60,51050.82286
2.513529053,200,60,19485.66148
4.622337606,200,60,35148.95566
6.396846972,200,60,44324.02976
7.924819025,250,60,46435.05251
1.275451782,275,60,4794.039301
7.234255552,225,70,239563.6562
5.647524204,175,60,41809.29793
5.861010493,175,70,247633.0016
6.427306828,150,60,53424.16456
5.817698873,150,60,47017.45922
4.626793435,150,60,40462.60048
1.437552976,225,70,4742.179291
5.639415361,200,70,144263.5098
4.006031737,225,60,27470.78932
5.130011016,200,50,36603.54375
2.980142446,250,50,29866.49187
6.854505051,275,70,199711.3091
6.822757058,275,60,31939.67638
5.135695409,250,50,38918.00096
3.353515458,225,70,86813.16022
2.446924053,250,50,21501.91648
3.124095215,300,60,27594.66047
6.599394815,275,60,38689.96506
6.906451944,250,50,43759.42033
6.425795266,200,50,37089.1601
5.704691877,200,60,39832.34537
3.377717608,200,60,25232.72591
6.004255404,200,60,44117.629
3.075318622,300,60,26320.26726
1.919479025,175,70,33030.3223
7.74163304,200,70,286836.0786
6.239065607,150,70,281487.8527
5.660918614,225,60,38672.64737
3.345022175,275,60,14464.36965
7.026297907,275,70,225543.4329
7.879930944,225,60,56077.18882
6.857341502,175,70,276732.1257
2.066193855,300,70,17303.64185
5.932008896,200,50,34851.41632
6.497065251,275,70,257146.1258
5.430760952,200,50,33109.31983
2.761173003,150,60,26214.57552
2.58870708,175,60,17117.25479
7.851932118,200,70,265989.6628
4.053191471,175,60,32911.97499
3.354446317,150,60,40132.28458
4.632410943,150,60,48228.07442
5.062431595,225,60,38178.69082
2.372617801,200,50,24794.45018
3.464818165,275,70,111441.984
6.347173124,200,70,186014.9846
6.549935491,250,60,45959.85695
3.193162847,150,60,33659.58363
6.654763067,150,60,62191.61763
5.047655394,200,60,37385.61022
6.745087235,275,60,38760.62386
1.701453682,175,70,33558.35155
7.342027075,275,70,260850.6189
6.796584426,150,60,58984.75441
5.746372079,175,60,47944.048
5.460508807,200,70,213316.5939
7.583278605,175,60,57114.47505
7.603513581,175,60,61417.16625
1.416702447,225,70,9147.434979
4.866634064,300,60,35776.10442
6.311033427,300,70,164439.2285
7.024666165,175,60,52026.09137
6.292180037,250,60,38516.66538
6.535441682,250,50,41110.10598
1.946167358,175,70,48668.12052
1.801813822,225,60,7997.308898
5.618148697,250,50,37934.81581
2.993075355,200,60,22666.82206
6.538011689,250,60,41548.05391
6.519494189,300,60,41465.33831
4.16481704,225,70,102870.2802
3.492644567,275,70,106633.5486
5.351468098,275,60,37491.12182
3.837896034,150,60,35473.32061
7.923864464,250,50,45464.34972
5.464749428,200,60,39835.87775
4.379438,250,50,33956.88145
6.638853661,150,60,49696.03889
2.741112658,275,70,73951.42824
5.94029222,275,60,28764.73804
2.51949378,275,60,20364.3229
6.187545908,250,50,41767.01766
4.411114972,225,60,27956.85829
4.7023671,225,70,114964.6325
2.235751664,200,60,14083.88162
4.215616823,250,50,35295.12539
4.529410625,250,60,34748.35666
4.118799103,250,60,29798.33765
6.56376934,200,60,47361.27177
5.123613878,275,60,32040.53949
3.02518615,300,60,26851.41
7.013939057,250,60,42573.45166
2.599646582,225,70,72424.9551
2.736498781,175,60,20087.05684
6.340424268,275,60,31280.58391
6.340424268,300,70,203229.2585
6.306894585,250,50,39789.54058
7.04771133,200,70,247860.046
4.464991785,250,50,34978.05423
2.061966989,300,60,19071.57979
7.709354639,200,70,224819.6508
7.532421748,225,70,208385.7935
3.940107989,175,70,156055.6167
3.455037289,200,50,26566.7692
4.720530167,225,70,176696.272
3.391951698,175,70,124501.7753
3.182050529,275,70,76000.68089
2.861697474,300,60,20247.59872
6.918886223,275,70,203603.7425
2.559035583,200,50,21903.94343
3.762605813,150,60,39582.01724
4.881587847,150,60,49530.82924
6.276489538,300,60,45334.95076
5.854969832,150,60,51880.8945
3.180537392,250,60,24805.97525
6.926463573,200,70,226368.3031
3.99334383,300,70,90973.78086
5.780620701,250,50,39334.18492
3.655065133,200,50,25809.26059
3.328996183,150,70,120754.8841
6.64162617,275,70,239747.9313
2.438191593,300,70,27132.26625
2.402358337,175,70,45356.98046
4.2045813,200,70,179398.1088
6.193139321,150,70,276502.775
6.579181913,200,60,46656.61969
5.937026528,275,60,34627.70348
3.184848315,300,60,28349.38154
5.693730541,250,60,38916.00034
6.219871951,275,70,220207.0793
1.438987732,175,70,6329.929838
3.984870174,150,60,42774.25087
2.795641772,275,60,12070.76353
3.245874709,175,70,129651.4804
2.280100409,300,60,20564.09766
1.65660332,225,70,576.9292342
2.871957427,200,50,23793.04276
6.811113921,150,70,271949.4738
3.786953503,250,50,31106.05663
7.346153277,250,60,49487.37756
7.214587533,275,60,36713.24007
1.642633696,225,70,4600.076793
3.013047664,225,70,52266.54007
5.43134646,200,50,38557.58432
1.666793021,200,60,11611.89868
5.480031877,250,50,38016.69324
3.178002886,275,60,20701.43614
5.52528121,225,60,40549.24615
3.802393094,300,70,122178.8495
3.856117879,225,70,111355.7518
5.036175598,200,70,170820.2592
3.068273421,150,70,94596.1299
4.294108814,200,50,33484.34124
5.009429998,150,60,48439.57066
3.497750669,150,70,194465.9029
2.091970302,175,60,11423.89245
3.721213643,175,60,38524.61089
3.908378964,175,60,36597.49919
3.230906556,200,70,68670.308
3.405286643,200,60,29725.74428
1.578833026,175,60,7336.306086
2.469941094,225,70,52042.62849
3.32817089,300,70,72689.49991
7.936744106,250,50,46222.47782
7.35562333,250,60,46173.44749
3.212394859,175,70,123670.8469
6.539667894,250,60,45254.97711
2.24764508,150,60,22695.1921
6.545760942,175,60,48020.89021
3.509529213,150,60,32373.57621
1.264885995,175,60,3842.131821
6.942406135,175,70,278474.3097
4.458871646,250,60,34829.74131
7.102507689,300,60,45923.79104
4.536768854,175,70,196117.3278
5.03981332,200,50,32014.57374
2.812502914,300,70,63152.84834
2.382022965,175,70,75237.77237
2.919838104,300,70,72281.65354
5.002357726,175,60,45541.66481
5.92466221,275,60,34093.39197
4.376776029,250,50,35025.9358
3.718086387,175,60,36929.55694
2.384259473,200,70,50756.59045
7.975866028,250,60,49992.67559
6.885742802,175,60,48660.24846
1.498202699,275,60,3936.848624
2.182661004,200,60,12491.70873
2.97163209,225,60,21966.53408
3.21044876,300,60,30310.2495
7.816150664,225,70,246091.4205
7.061794992,225,70,234825.2723
3.761331786,300,60,30988.82925
4.38271695,150,70,218823.2924
6.550876568,175,60,55641.30157
2.945863388,300,70,78488.26309
3.241341074,300,60,31837.52393
3.451752845,150,60,24020.67697
6.497134433,250,50,44453.75046
6.675390276,225,70,200398.7833
2.167581296,250,50,22401.26912
4.058944954,225,60,32818.50682
5.428184066,175,60,47157.10572
6.521104072,200,50,37894.22726
6.379866682,300,70,160042.4041
5.562451324,200,60,40616.99182
2.442010269,300,60,22668.13741
6.773918136,150,70,318752.2461
2.416536826,175,60,14767.14716
3.867816521,300,60,26267.43372
4.046230629,250,50,35137.31067
6.43649814,200,50,38337.50094
5.261638415,175,60,44579.66162
3.11953566,225,70,61597.72997
6.173385595,150,60,59506.52579
3.463982241,200,60,28455.80611
5.635124695,300,60,41852.76297
5.631230641,250,50,40994.29185
2.387172249,150,60,18358.19573
5.067248409,150,60,49962.56933
5.820135831,300,60,42645.66835
7.842662688,200,60,52976.33551
3.135577775,200,60,25299.34608
2.215155281,200,60,15041.86559
4.448004833,175,70,152159.7934
6.181070141,150,70,271501.7251
2.210118902,300,70,47766.70524
4.903243244,175,70,174331.1901
4.316313577,200,70,114902.2576
1.572504995,225,60,10564.03662
5.49553714,250,50,37027.92904
4.711014788,300,70,168300.9353
4.010890518,150,60,38566.10974
7.319649369,175,60,55085.95774
7.900818037,300,70,221409.0799
3.615907047,275,60,32464.65314
5.598216132,200,50,37528.27849
3.973790315,150,70,151109.977
7.257572079,175,70,295894.935
7.187210844,275,70,229711.0349
6.534389631,225,60,48447.81047
2.757281292,200,60,22368.99098
2.549838311,300,70,44894.54196
7.944028145,300,70,177244.6013
6.7673143,175,70,255480.3079
6.91746501,250,60,41215.64248
5.122401347,250,50,36116.71372
7.005275972,275,70,213301.8932
3.186199015,200,60,26387.04723
5.718800004,250,60,38519.87073
7.848724273,225,70,222779.3054
6.079599948,150,70,259423.4764
6.812447517,200,50,39600.17372
4.268405357,175,70,168804.4332
3.402877046,225,70,104675.1956
4.750027711,150,70,222331.622
5.393027963,175,70,198000.9767
6.237545446,200,60,43933.03014
6.898993356,275,70,215061.3416
3.420602757,275,60,28665.32356
1.471870241,175,60,6992.14973
7.967336278,275,70,286364.9192
4.003785897,275,60,32666.1177
1.874997446,150,60,20500.51817
1.374808207,250,60,6175.037383
4.102031722,150,60,33625.24329
5.058623858,150,60,38127.83838
1.416005883,300,70,18719.14259
4.455926307,150,70,230388.9585
7.117807882,225,70,200774.3117
1.949635121,200,60,12667.70146
1.884899442,150,60,5170.247747
5.687975869,275,60,27443.07191
7.741371941,225,60,49002.39589
4.470948995,175,60,41374.99118
4.407398463,150,60,43650.27168
3.484162059,150,60,30594.57075
5.410354987,150,60,54500.74399
7.000297356,200,50,38727.20765
6.907208146,175,60,54881.60546
6.653232952,200,50,36547.60518
4.718685933,175,60,42813.35266
5.321139575,150,70,250531.0086
2.264972008,200,70,49677.4773
6.019327079,150,60,55090.32461
3.952742851,250,50,30980.21419
2.229874396,150,70,78170.39957
2.497346124,200,50,19989.2011
5.451778707,200,70,118150.4411
3.407295552,225,60,31007.57387
4.738230358,150,60,41843.50347
6.089815199,175,70,246074.0939
6.720020316,300,60,44301.76534
4.140564168,300,70,104011.3296
4.47702894,225,70,168463.2101
4.279085324,225,60,26532.26169
4.077459389,200,50,32649.23687
5.205827891,275,60,29486.4634
6.367645248,175,60,49064.95656
4.520601675,250,60,33142.51906
3.504481064,150,70,177581.1764
5.755488653,250,50,40428.3718
2.886969984,250,50,26736.17186
2.195224805,275,70,45872.9903
2.426076738,225,70,71575.70243
5.175075548,300,70,158143.7112
6.8414382,200,50,39470.71668
1.588195251,200,60,9057.522472
6.654229616,275,70,183946.2269
2.00556909,275,70,50024.24234
6.39373777,275,70,214248.1765
6.825429025,275,60,43076.91443
3.281102666,150,60,36451.84165
5.932318881,200,60,43677.1159
2.777484207,200,60,24521.23379
7.6739551,200,60,53442.72368
1.664519764,200,70,34540.07241
6.217757174,250,50,41489.78467
3.409056635,300,60,25133.39009
2.23705789,200,70,66486.84756
7.379065374,200,70,233710.6333
7.064315775,225,70,182724.1801
2.045786649,150,70,61442.07543
6.757789996,175,70,248655.0624
2.108136449,275,60,10823.37
3.221082322,225,60,30189.3351
6.709511261,225,60,39793.02714
4.378440252,175,60,35393.41129
4.216408146,250,50,34472.475
5.839375908,200,60,46198.88206
1.644911264,175,60,7012.383221
2.170797117,200,60,16482.23691
1.503280999,200,70,6289.593959
4.199756354,300,60,31255.20644
1.584905656,175,60,5847.842637
5.067917039,275,70,139654.7909
4.805178531,250,50,38891.34641
6.9899653,200,50,43308.83615
3.989703705,225,70,120569.8433
3.730758325,275,60,31148.19788
5.171799524,200,50,33823.54794
1.464839763,175,60,7744.792495
3.008669142,150,70,78992.65214
4.867101925,225,70,148116.5944
5.197187363,225,70,145565.1129
6.245978291,175,60,44215.69143
4.133153547,150,60,29014.51632
1.847477478,225,60,4708.613968
3.937883929,150,70,181262.0777
6.048164296,300,70,207512.5437
1.659729443,300,70,27150.42904
2.594640605,150,70,132755.5065
7.895965014,250,60,50871.71084
7.564567435,275,70,267796.5463
7.397286547,300,60,49746.89791
4.380569195,275,70,151629.9452
5.879752845,250,60,39127.44031
7.574009357,300,70,224649.3881
5.696190018,275,70,189474.6655
5.529986319,300,60,36157.14312
5.665561969,275,70,203954.4005
5.368480978,175,70,219860.2361
6.259173755,200,70,196225.2766
2.073955931,200,50,19541.10076
1.759601956,275,60,3090.922209
2.350227593,250,60,16011.18408
2.00556909,250,60,8797.818118
5.452333942,250,60,33700.10675
4.870509089,200,70,157593.1646
7.373616268,200,70,199132.7369
6.173324905,300,60,43357.7295
3.892922976,200,60,30503.75404
4.117503355,300,70,117331.4655
2.917740401,225,60,17819.27088
3.811081518,150,70,194948.2303
4.639679811,175,70,186444.7315
2.831520024,200,70,62769.38513
1.335558831,250,50,11906.28644
1.480115708,175,70,17581.71361
6.282747146,225,60,43218.47715
5.051071503,150,60,49720.46347
1.4590728,250,60,3873.771461
6.967032999,300,60,48008.65177
4.807324992,275,70,190766.8625
5.493706023,175,60,44771.7987
5.516437559,225,60,48899.01361
1.510202007,250,60,3923.342966
3.83834904,150,70,147643.9899
2.322502016,300,60,17806.53174
6.960977144,275,70,246002.0289
3.202153174,250,60,23798.03843
6.196881009,200,50,36064.3071
5.307366791,300,70,161618.3799
2.054016585,225,70,7553.169595
6.825653483,300,60,45093.30064
3.880144215,250,60,31622.9491
5.199841582,250,50,36780.84052
4.814965179,200,60,38945.1786
2.250686961,150,60,14535.28056
4.784200645,175,60,44346.83309
4.340424665,150,70,252754.5455
2.546061099,175,60,24485.18415
3.884392008,250,60,29832.57627
4.1644951,250,60,32203.85361
4.344284976,300,60,28325.54204
3.795022698,250,60,25188.9915
2.755566445,275,60,17334.08976
2.500346437,200,60,19150.19931
5.847864797,275,60,30356.03752
4.253779721,300,70,85814.72798
6.612155971,150,70,308548.3397
2.405132097,225,60,12315.1367
4.895526563,300,70,155653.3588
1.642596022,225,60,11483.51751
6.269793594,300,60,44557.27565
2.72891087,275,60,17776.77206
5.951740693,275,60,33268.96943
3.307298126,150,60,30746.50646
7.167873306,175,70,257946.3526
2.760381872,200,50,21744.43355
4.74304143,250,50,36048.91874
4.704956415,150,70,202706.7209
2.415673434,300,60,18792.09023
6.575241622,275,60,40765.73286
1.989515411,200,50,18044.8998
3.466058349,200,50,27060.79864
3.738952069,225,60,29117.61947
4.197637587,200,70,201861.3805
2.773332873,200,70,50619.10865
2.193444344,200,60,15743.97429
2.570087124,200,70,75178.24733
2.516548373,150,60,22493.0204
3.833026951,200,50,27767.44592
2.474851184,200,70,56229.10482
1.358483786,225,60,2468.831597
2.930670918,225,70,45171.09465
3.429889861,150,70,189877.785
3.21873057,200,70,106652.2499
5.906274556,250,60,38453.37743
7.268100099,200,70,209690.4591
2.155993987,300,70,21658.69448
